(57, 19)
(53, 19)
(50, 19)
(47, 19)
(43, 19)
(42, 19)
(41, 19)
(39, 24)
(39, 29)
(39, 30)
(39, 32)
(39, 35)
(39, 38)
(39, 46)
(39, 50)
(39, 51)
(39, 53)
(39, 54)
(39, 58)
(39, 59)
(39, 60)
(39, 63)
(39, 68)
(39, 72)
(39, 73)
(39, 77)
(39, 78)
(39, 79)
(39, 80)
(39, 84)
(39, 86)
(39, 87)
(39, 89)
(39, 90)
(39, 91)
(39, 93)
(39, 94)
(39, 97)
(39, 99)
(39, 100)
(39, 102)
(39, 103)
(40, 103)
(41, 103)
(48, 103)
(51, 103)
(56, 103)
(57, 103)
(63, 103)
(64, 103)
(66, 103)
(69, 103)
(71, 103)
(72, 103)
(73, 103)
(76, 103)
(77, 103)
(78, 103)
(84, 103)
(84, 101)
(84, 98)
(84, 92)
(84, 91)
(84, 90)
(81, 90)
(73, 90)
(72, 90)
(71, 90)
(68, 90)
(66, 90)
(65, 90)
(65, 92)
(65, 94)
(65, 97)
(65, 98)
(65, 99)
(65, 100)
(65, 101)
(65, 102)
(65, 104)
(65, 108)
(65, 112)
(65, 115)
(66, 115)
(69, 115)
(72, 115)
(76, 115)
(78, 115)
(84, 115)
(87, 115)
(90, 115)
(92, 115)
(94, 115)
(97, 115)
(98, 115)
(100, 115)
(100, 105)
(100, 101)
(100, 91)
(100, 90)
(100, 89)
(100, 88)
(100, 87)
(100, 85)
(100, 79)
(100, 67)
(100, 65)
(100, 63)
(100, 60)
(100, 58)
(100, 57)
(100, 50)
(100, 48)
(100, 46)
(100, 44)
(100, 42)
(97, 42)
(90, 42)
(80, 42)
(74, 42)
(73, 42)
(72, 42)
(67, 42)
(66, 42)
(65, 42)
(60, 42)
(59, 42)
(58, 42)
(57, 42)
(54, 42)
(53, 42)
(53, 46)
(53, 48)
(53, 50)
(53, 51)
(53, 54)
(53, 55)
(53, 58)
(53, 60)
(53, 63)
(53, 64)
(53, 66)
(53, 68)
(53, 70)
(53, 72)
(53, 73)
(53, 74)
(53, 77)
(53, 78)
(53, 80)
(53, 84)
(53, 86)
(53, 87)
(53, 89)
(53, 90)
(53, 91)
(53, 92)
(53, 93)
(53, 94)
(54, 95)
(56, 95)
(58, 95)
(59, 95)
(64, 95)
(66, 95)
(67, 95)
(68, 95)
(69, 95)
(70, 95)
(71, 95)
(72, 95)
(73, 95)
(76, 95)
(77, 95)
(78, 95)
(80, 95)
(81, 95)
(85, 95)
(87, 95)
(88, 95)
(89, 95)
(90, 95)
(91, 95)
(92, 95)
(94, 95)
(97, 95)
(98, 95)
(101, 95)
(103, 95)
(104, 95)
(104, 91)
(104, 90)
(104, 89)
(104, 88)
(104, 85)
(104, 82)
(104, 79)
(104, 78)
(104, 75)
(104, 73)
(104, 71)
(104, 67)
(104, 65)
(104, 64)
(104, 63)
(104, 60)
(104, 58)
(104, 57)
(104, 54)
(104, 50)
(104, 48)
(104, 46)
(104, 44)
(104, 42)
(104, 41)
(104, 38)
(104, 37)
(104, 35)
(104, 34)
(104, 33)
(104, 28)
(104, 27)
(102, 27)
(98, 27)
(97, 27)
(92, 27)
(84, 27)
(80, 27)
(74, 27)
(73, 27)
(72, 27)
(67, 27)
(66, 27)
(65, 27)
(63, 27)
(59, 27)
(58, 27)
(57, 27)
(56, 27)
(53, 27)
(52, 27)
(50, 27)
(49, 27)
(47, 27)
(46, 29)
(46, 30)
(46, 32)
(46, 35)
(46, 38)
(46, 41)
(46, 46)
(46, 47)
(46, 50)
(46, 51)
(46, 54)
(46, 55)
(46, 58)
(46, 60)
(46, 63)
(46, 64)
(46, 66)
(46, 68)
(46, 70)
(46, 72)
(46, 73)
(46, 74)
(46, 77)
(46, 78)
(46, 79)
(46, 80)
(46, 81)
(46, 84)
(46, 86)
(46, 87)
(46, 89)
(46, 90)
(46, 91)
(46, 93)
(46, 94)
(46, 96)
(46, 99)
(46, 100)
(46, 102)
(46, 104)
(48, 105)
(51, 105)
(56, 105)
(58, 105)
(61, 105)
(62, 105)
(63, 105)
(64, 105)
(66, 105)
(68, 105)
(69, 105)
(71, 105)
(72, 105)
(73, 105)
(74, 105)
(75, 105)
(76, 105)
(77, 105)
(78, 105)
(83, 105)
(84, 105)
(85, 105)
(87, 105)
(88, 105)
(89, 105)
(90, 105)
(92, 105)
(93, 105)
(94, 105)
(97, 105)
(98, 105)
(98, 104)
(98, 101)
(98, 94)
(98, 91)
(98, 90)
(98, 89)
(98, 88)
(98, 87)
(98, 85)
(98, 82)
(98, 79)
(98, 76)
(94, 75)
(86, 75)
(83, 75)
(79, 75)
(75, 75)
(73, 75)
(72, 75)
(69, 75)
(67, 75)
(65, 75)
(64, 75)
(60, 75)
(59, 75)
(57, 75)
(54, 75)
(52, 75)
(50, 75)
(49, 75)
(47, 75)
(45, 75)
(44, 75)
(43, 75)
(42, 75)
(40, 75)
(38, 75)
(35, 75)
(34, 75)
(31, 75)
(25, 75)
(23, 75)
(22, 75)
(19, 75)
(14, 75)
(13, 75)
(12, 75)
(11, 79)
(11, 80)
(11, 81)
(11, 83)
(11, 84)
(11, 86)
(11, 92)
(11, 95)
(11, 97)
(11, 102)
(11, 108)
(11, 114)
(17, 120)
(30, 120)
(35, 120)
(41, 120)
(42, 118)
(42, 105)
(42, 104)
(42, 101)
(42, 97)
(42, 92)
(42, 91)
(42, 90)
(42, 87)
(42, 78)
(42, 74)
(40, 74)
(38, 74)
(35, 74)
(34, 74)
(33, 74)
(31, 74)
(25, 74)
(23, 74)
(22, 74)
(19, 74)
(17, 79)
(17, 80)
(17, 81)
(17, 83)
(17, 84)
(17, 86)
(17, 88)
(17, 89)
(17, 90)
(17, 92)
(17, 95)
(17, 97)
(22, 100)
(23, 100)
(32, 100)
(37, 100)
(40, 100)
(41, 100)
(43, 100)
(48, 100)
(51, 100)
(56, 100)
(57, 100)
(58, 100)
(61, 100)
(62, 100)
(63, 100)
(64, 100)
(66, 100)
(67, 100)
(68, 100)
(69, 100)
(71, 100)
(72, 100)
(73, 100)
(74, 100)
(75, 100)
(76, 100)
(77, 100)
(78, 100)
(78, 98)
(78, 94)
(78, 92)
(78, 91)
(78, 89)
(78, 87)
(78, 86)
(78, 85)
(78, 84)
(78, 78)
(78, 76)
(78, 74)
(78, 73)
(75, 73)
(73, 73)
(72, 73)
(69, 73)
(67, 73)
(65, 73)
(64, 73)
(60, 73)
(59, 73)
(57, 73)
(57, 74)
(57, 78)
(57, 80)
(57, 81)
(57, 84)
(57, 86)
(57, 89)
(57, 90)
(57, 91)
(57, 92)
(57, 93)
(57, 94)
(57, 96)
(57, 97)
(57, 99)
(57, 101)
(57, 102)
(57, 104)
(57, 106)
(57, 108)
(57, 109)
(57, 112)
(57, 116)
(58, 117)
(60, 117)
(61, 117)
(64, 117)
(68, 117)
(69, 117)
(72, 117)
(74, 117)
(76, 117)
(78, 117)
(79, 117)
(83, 117)
(84, 117)
(87, 117)
(90, 117)
(92, 117)
(94, 117)
(97, 117)
(98, 117)
(99, 117)
(100, 117)
(101, 117)
(102, 117)
(103, 117)
(104, 117)
(106, 117)
(107, 117)
(109, 117)
(110, 113)
(105, 113)
(102, 113)
(101, 113)
(83, 113)
(81, 113)
(74, 113)
(73, 113)
(73, 114)
(73, 116)
(73, 118)
(73, 120)
(73, 122)
(74, 122)
(76, 122)
(77, 122)
(78, 122)
(79, 122)
(83, 122)
(84, 122)
(87, 122)
(90, 122)
(92, 122)
(93, 122)
(94, 122)
(97, 122)
(99, 122)
(100, 122)
(101, 122)
(102, 122)
(103, 122)
(104, 122)
(106, 122)
(107, 122)
(109, 122)
(110, 122)
(113, 122)
(114, 122)
(118, 122)
(121, 121)
(121, 120)
(121, 105)
(121, 103)
(121, 99)
(121, 95)
(121, 89)
(121, 88)
(121, 85)
(121, 78)
(121, 76)
(121, 74)
(121, 73)
(121, 68)
(121, 67)
(121, 64)
(121, 63)
(110, 63)
(102, 63)
(101, 63)
(98, 63)
(97, 63)
(79, 63)
(75, 63)
(73, 63)
(72, 63)
(70, 63)
(69, 63)
(67, 63)
(67, 65)
(67, 66)
(67, 68)
(67, 70)
(67, 72)
(67, 74)
(67, 78)
(67, 80)
(67, 81)
(69, 81)
(71, 81)
(73, 81)
(76, 81)
(77, 81)
(79, 81)
(81, 81)
(82, 81)
(83, 81)
(84, 81)
(86, 81)
(88, 81)
(89, 81)
(90, 81)
(92, 81)
(94, 81)
(94, 78)
(94, 77)
(94, 76)
(94, 74)
(94, 73)
(94, 67)
(94, 65)
(94, 64)
(94, 62)
(94, 60)
(94, 57)
(94, 54)
(94, 50)
(94, 48)
(94, 46)
(94, 45)
(94, 44)
(94, 41)
(94, 38)
(94, 37)
(94, 35)
(92, 33)
(91, 35)
(91, 40)
(92, 40)
(95, 40)
(97, 40)
(105, 40)
(108, 40)
(110, 40)
(113, 40)
(115, 40)
(115, 37)
(115, 35)
(115, 34)
(115, 32)
(115, 28)
(115, 27)
(113, 5)
(111, 5)
(110, 5)
(106, 5)
(102, 5)
(93, 5)
(92, 5)
(91, 5)
(86, 29)
(86, 31)
(86, 34)
(86, 35)
(86, 40)
(86, 41)
(86, 44)
(86, 46)
(86, 49)
(86, 50)
(86, 53)
(86, 54)
(86, 56)
(86, 57)
(86, 59)
(86, 60)
(86, 65)
(86, 67)
(86, 70)
(86, 71)
(86, 77)
(86, 78)
(86, 80)
(86, 82)
(86, 84)
(86, 86)
(86, 88)
(88, 91)
(89, 91)
(90, 91)
(92, 91)
(93, 91)
(94, 91)
(97, 91)
(99, 91)
(101, 91)
(103, 91)
(105, 91)
(108, 91)
(109, 91)
(112, 91)
(112, 90)
(112, 89)
(112, 88)
(112, 85)
(110, 84)
(103, 84)
(101, 84)
(88, 84)
(85, 84)
(84, 84)
(83, 84)
(79, 84)
(75, 84)
(73, 84)
(72, 84)
(70, 84)
(69, 84)
(67, 84)
(66, 84)
(65, 84)
(64, 84)
(60, 84)
(59, 84)
(59, 86)
(59, 89)
(59, 90)
(59, 91)
(59, 92)
(59, 93)
(59, 94)
(59, 96)
(59, 97)
(59, 99)
(59, 101)
(59, 102)
(59, 104)
(59, 106)
(59, 108)
(59, 109)
(61, 109)
(63, 109)
(64, 109)
(66, 109)
(68, 109)
(69, 109)
(72, 109)
(73, 109)
(74, 109)
(75, 109)
(76, 109)
(78, 109)
(79, 109)
(83, 109)
(84, 109)
(85, 109)
(87, 109)
(89, 109)
(90, 109)
(92, 109)
(93, 109)
(94, 109)
(95, 109)
(97, 109)
(98, 109)
(99, 109)
(101, 109)
(103, 109)
(104, 109)
(106, 109)
(108, 109)
(109, 109)
(112, 109)
(113, 109)
(113, 107)
(113, 105)
(113, 101)
(110, 101)
(109, 101)
(105, 101)
(104, 101)
(103, 101)
(101, 101)
(95, 101)
(91, 101)
(88, 101)
(87, 101)
(86, 101)
(81, 101)
(80, 101)
(75, 101)
(74, 101)
(73, 101)
(72, 101)
(71, 101)
(69, 101)
(68, 101)
(66, 101)
(64, 101)
(63, 101)
(62, 101)
(60, 101)
(58, 101)
(56, 101)
(54, 101)
(53, 101)
(52, 101)
(51, 101)
(49, 101)
(45, 101)
(38, 101)
(35, 101)
(34, 101)
(33, 101)
(31, 101)
(28, 101)
(27, 101)
(25, 101)
(23, 101)
(23, 102)
(23, 104)
(23, 105)
(23, 108)
(23, 109)
(23, 114)
(23, 115)
(23, 117)
(23, 121)
(23, 123)
(24, 123)
(30, 123)
(35, 123)
(37, 123)
(39, 123)
(40, 123)
(41, 123)
(43, 123)
(45, 123)
(49, 120)
(49, 119)
(49, 118)
(49, 117)
(49, 114)
(49, 112)
(49, 109)
(49, 108)
(49, 104)
(49, 97)
(49, 94)
(49, 92)
(49, 91)
(49, 90)
(49, 87)
(49, 86)
(49, 78)
(49, 76)
(49, 74)
(49, 73)
(49, 72)
(49, 68)
(49, 64)
(49, 63)
(49, 62)
(49, 60)
(49, 58)
(49, 57)
(49, 55)
(49, 52)
(49, 51)
(49, 50)
(49, 48)
(49, 43)
(47, 42)
(45, 42)
(43, 42)
(41, 42)
(40, 42)
(38, 42)
(35, 42)
(34, 42)
(33, 42)
(31, 42)
(30, 42)
(26, 42)
(25, 42)
(23, 42)
(22, 42)
(21, 44)
(21, 45)
(21, 46)
(21, 48)
(21, 49)
(21, 50)
(21, 51)
(21, 54)
(21, 58)
(21, 59)
(21, 60)
(30, 63)
(31, 63)
(38, 63)
(40, 63)
(41, 63)
(41, 62)
(41, 60)
(41, 58)
(41, 57)
(41, 54)
(41, 51)
(41, 50)
(41, 48)
(40, 47)
(38, 47)
(36, 47)
(35, 47)
(34, 47)
(33, 47)
(32, 47)
(31, 47)
(26, 47)
(25, 47)
(23, 47)
(22, 47)
(20, 47)
(19, 47)
(19, 48)
(19, 49)
(19, 50)
(19, 51)
(19, 54)
(19, 57)
(19, 58)
(19, 59)
(19, 60)
(19, 61)
(19, 64)
(19, 68)
(20, 68)
(22, 68)
(30, 68)
(31, 68)
(34, 68)
(38, 68)
(40, 68)
(41, 68)
(42, 68)
(43, 68)
(45, 68)
(48, 68)
(50, 68)
(54, 68)
(56, 68)
(57, 68)
(58, 68)
(59, 68)
(60, 68)
(62, 68)
(64, 68)
(66, 68)
(69, 68)
(70, 68)
(71, 68)
(72, 68)
(73, 68)
(76, 68)
(78, 68)
(79, 68)
(81, 68)
(82, 68)
(83, 68)
(84, 68)
(85, 68)
(88, 68)
(89, 68)
(92, 68)
(95, 68)
(97, 68)
(99, 68)
(101, 68)
(105, 68)
(106, 68)
(108, 68)
(110, 68)
(112, 68)
(113, 68)
(114, 68)
(116, 68)
(119, 68)
(122, 68)
(122, 67)
(122, 64)
(122, 63)
(122, 62)
(122, 60)
(115, 56)
(110, 56)
(109, 56)
(108, 56)
(105, 56)
(102, 56)
(101, 56)
(98, 56)
(97, 56)
(95, 56)
(90, 59)
(90, 60)
(90, 65)
(90, 67)
(90, 69)
(90, 70)
(90, 71)
(90, 77)
(90, 78)
(90, 80)
(90, 82)
(90, 86)
(90, 88)
(90, 89)
(90, 92)
(90, 94)
(90, 96)
(90, 98)
(91, 98)
(92, 98)
(93, 98)
(94, 98)
(95, 98)
(97, 98)
(99, 98)
(101, 98)
(103, 98)
(104, 98)
(105, 98)
(106, 98)
(108, 98)
(109, 98)
(112, 98)
(114, 98)
(118, 98)
(119, 97)
(119, 95)
(119, 94)
(119, 90)
(119, 89)
(119, 88)
(113, 88)
(110, 88)
(109, 88)
(105, 88)
(103, 88)
(103, 89)
(103, 92)
(103, 94)
(103, 96)
(103, 99)
(103, 100)
(103, 102)
(103, 103)
(103, 104)
(103, 105)
(103, 108)
(103, 110)
(104, 110)
(105, 110)
(106, 110)
(108, 110)
(109, 110)
(109, 108)
(109, 105)
(109, 100)
(109, 97)
(109, 95)
(109, 94)
(109, 90)
(109, 89)
(109, 87)
(109, 85)
(109, 83)
(105, 82)
(103, 82)
(102, 82)
(101, 82)
(95, 82)
(94, 82)
(89, 82)
(88, 82)
(87, 82)
(85, 82)
(84, 82)
(83, 82)
(79, 82)
(75, 82)
(73, 82)
(72, 82)
(72, 86)
(73, 86)
(76, 86)
(77, 86)
(79, 86)
(81, 86)
(82, 86)
(83, 86)
(84, 86)
(85, 86)
(88, 86)
(89, 86)
(92, 86)
(93, 86)
(94, 86)
(95, 86)
(96, 86)
(97, 86)
(99, 86)
(101, 86)
(102, 86)
(103, 86)
(105, 86)
(108, 86)
(110, 86)
(113, 86)
(114, 86)
(116, 86)
(117, 86)
(118, 86)
(119, 86)
(120, 86)
(122, 86)
(123, 86)
(126, 86)
(126, 85)
(126, 84)
(126, 82)
(126, 81)
(126, 79)
(126, 77)
(126, 76)
(126, 75)
(126, 74)
(126, 73)
(126, 72)
(119, 72)
(117, 72)
(113, 72)
(113, 77)
(114, 79)
(116, 79)
(118, 79)
(119, 79)
(120, 79)
(122, 79)
(123, 79)
(124, 78)
(124, 77)
(124, 76)
(124, 75)
(124, 74)
(124, 73)
(124, 71)
(124, 68)
(124, 63)
(124, 62)
(124, 60)
(124, 59)
(124, 58)
(124, 57)
(124, 55)
(124, 54)
(124, 50)
(124, 47)
(124, 46)
(124, 44)
(124, 38)
(124, 35)
(124, 32)
(124, 28)
(124, 27)
(119, 18)
(110, 18)
(110, 29)
(110, 30)
(110, 31)
(110, 41)
(110, 44)
(110, 46)
(110, 49)
(110, 50)
(110, 54)
(112, 54)
(113, 54)
(114, 54)
(116, 54)
(119, 54)
(120, 54)
(120, 51)
(120, 50)
(120, 49)
(120, 48)
(120, 47)
(120, 46)
(120, 45)
(120, 44)
(120, 43)
(120, 42)
(120, 40)
(120, 38)
(120, 37)
(120, 35)
(120, 32)
(120, 28)
(120, 27)
(120, 25)
(120, 24)
(120, 23)
(120, 20)
(120, 17)
(119, 16)
(118, 16)
(110, 16)
(109, 16)
(102, 16)
(98, 16)
(96, 16)
(93, 16)
(92, 16)
(91, 16)
(89, 16)
(87, 16)
(85, 16)
(80, 16)
(78, 16)
(75, 16)
(73, 16)
(72, 16)
(69, 16)
(67, 16)
(64, 16)
(63, 16)
(64, 25)
(67, 25)
(69, 25)
(71, 25)
(73, 25)
(76, 25)
(79, 25)
(82, 25)
(84, 25)
(89, 25)
(92, 25)
(95, 25)
(97, 25)
(105, 25)
(106, 25)
(108, 25)
(108, 24)
(108, 23)
(108, 22)
(108, 20)
(108, 17)
(108, 15)
(108, 12)
(108, 11)
(108, 9)
(108, 7)
(108, 4)
(108, 3)
(107, 3)
(106, 3)
(102, 3)
(96, 3)
(94, 3)
(93, 3)
(92, 3)
(91, 3)
(89, 3)
(88, 3)
(85, 3)
(75, 3)
(73, 3)
(72, 3)
(64, 3)
(63, 3)
(62, 3)
(60, 3)
(58, 3)
(57, 3)
(55, 3)
(55, 8)
(55, 11)
(55, 28)
(55, 30)
(55, 32)
(55, 35)
(55, 38)
(56, 38)
(58, 38)
(59, 37)
(59, 35)
(59, 32)
(59, 30)
(59, 28)
(59, 26)
(59, 25)
(59, 23)
(59, 22)
(59, 20)
(59, 18)
(59, 12)
(59, 11)
(59, 10)
(59, 8)
(59, 7)
(59, 5)
(59, 2)
(59, 1)
